TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
987859,2018-07-13 00:01:34,2069,3692,97.66,8899294,103,0,0,0,1,3.0,48.173333333333346,4.0,54.892499999999956,19.0,77.08210526315789,1.0,0.0,6.0,0.0,29.0,0.0
987858,2018-07-13 00:01:34,4793,6636,60.08,8899294,103,0,0,0,1,5.0,41.956,29.0,44.547586206896526,105.0,46.08771428571427,1.0,0.0,1.0,0.0,18.0,0.05555555555555555
987860,2018-07-13 00:01:59,2317,3900,94.65,8899319,103,0,0,0,1,5.0,96.38799999999999,28.0,77.4160714285715,127.0,79.33283464566944,0.0,0.0,4.0,0.0,22.0,0.0
987861,2018-07-13 00:02:51,3554,6519,123.53,8899371,103,0,0,0,1,1.0,123.52999999999999,3.0,93.5433333333335,21.0,87.23857142857143,0.0,0.0,8.0,0.0,16.0,0.0
987862,2018-07-13 00:05:38,699,1981,91.6,8899538,103,0,0,0,1,3.0,78.65333333333346,13.0,90.69076923076923,58.0,93.37706896551727,2.0,0.0,4.0,0.0,17.0,0.0
987863,2018-07-13 00:06:18,4697,5283,5.86,8899578,103,0,0,0,1,1.0,5.859999999999988,15.0,9.800666666666674,63.0,8.152222222222225,2.0,0.0,6.0,0.0,25.0,0.0
987864,2018-07-13 00:07:17,556,4635,7.35,8899637,103,0,0,0,1,3.0,7.163333333333337,16.0,9.585000000000008,66.0,8.894999999999998,0.0,0.0,6.0,0.0,32.0,0.0
987865,2018-07-13 00:10:47,4096,5429,76.16,8899847,103,0,0,0,1,3.0,49.55999999999998,21.0,54.703809523809554,65.0,55.83430769230768,2.0,0.5,8.0,0.125,35.0,0.02857142857142857
987866,2018-07-13 00:11:02,3897,3067,18.4,8899862,103,0,0,0,1,2.0,51.960000000000136,8.0,70.63749999999996,43.0,90.3879069767442,0.0,0.0,9.0,0.0,29.0,0.0
987867,2018-07-13 00:11:31,670,9189,72.36,8899891,103,0,0,0,1,3.0,48.133333333333326,8.0,38.88750000000003,35.0,34.76057142857144,0.0,0.0,8.0,0.125,33.0,0.030303030303030304
987868,2018-07-13 00:11:38,1905,9871,45.34,8899898,103,0,0,0,1,2.0,42.554999999999936,16.0,66.62687499999998,78.0,66.87474358974353,0.0,0.0,7.0,0.0,30.0,0.0
987869,2018-07-13 00:14:40,2985,3552,40.44,8900080,103,0,0,0,1,5.0,99.49600000000005,20.0,86.83949999999993,78.0,97.20282051282032,1.0,0.0,12.0,0.0,36.0,0.0
987870,2018-07-13 00:15:16,3626,5591,54.75,8900116,103,0,0,0,1,2.0,42.020000000000174,27.0,63.15518518518512,107.0,64.3300934579439,2.0,0.0,4.0,0.0,21.0,0.0
987871,2018-07-13 00:16:04,4462,1333,61.25,8900164,103,0,0,0,1,2.0,48.15500000000023,15.0,45.57933333333319,113.0,45.707168141592824,2.0,0.0,9.0,0.0,36.0,0.0
987872,2018-07-13 00:16:05,2564,9520,13.57,8900165,103,0,0,0,1,5.0,18.105999999999995,17.0,23.164117647058838,59.0,22.652203389830504,0.0,0.0,5.0,0.0,21.0,0.0
987873,2018-07-13 00:16:24,970,5781,117.26,8900184,103,0,0,0,1,2.0,90.66000000000015,32.0,84.49343750000007,111.0,76.41729729729731,1.0,0.0,8.0,0.0,26.0,0.0
987874,2018-07-13 00:17:23,4001,606,3.04,8900243,103,0,0,0,1,3.0,4.340000000000004,15.0,4.4719999999999995,61.0,5.3422950819672135,0.0,0.0,7.0,0.0,29.0,0.0
987875,2018-07-13 00:17:33,3170,1301,30.82,8900253,103,0,0,0,1,3.0,25.67999999999999,11.0,27.45272727272729,42.0,28.8842857142857,0.0,0.0,4.0,0.0,25.0,0.0
987876,2018-07-13 00:17:37,3898,9001,1.21,8900257,103,0,0,0,1,4.0,32.46750000000008,20.0,43.650500000000065,85.0,48.41705882352941,0.0,0.0,2.0,0.0,21.0,0.0
987877,2018-07-13 00:17:51,1699,1415,43.94,8900271,103,0,0,0,1,3.0,83.31333333333347,18.0,105.39666666666652,100.0,96.87530000000002,2.0,0.0,7.0,0.0,34.0,0.0
