TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
1744506,2018-09-30 00:00:01,4423,7637,12.29,15724801,182,0,0,1,1,3.0,10.676666666666693,27.0,7.248518518518521,71.0,7.52492957746478,0.0,0.0,8.0,0.0,36.0,0.0
1744507,2018-09-30 00:00:27,3680,5369,222.32,15724827,182,1,1,1,1,3.0,146.95666666666656,12.0,94.02499999999986,45.0,94.35088888888895,1.0,0.0,9.0,0.0,41.0,0.0
1744508,2018-09-30 00:00:38,3255,1246,8.79,15724838,182,0,0,1,1,8.0,7.156250000000001,27.0,6.142222222222217,115.0,5.70208695652174,2.0,0.0,9.0,0.0,37.0,0.0
1744509,2018-09-30 00:01:49,1353,8423,33.77,15724909,182,0,0,1,1,4.0,35.930000000000064,26.0,32.71269230769233,100.0,32.21369999999996,2.0,0.0,10.0,0.0,32.0,0.03125
1744510,2018-09-30 00:02:09,1231,1382,60.86,15724929,182,0,0,1,1,1.0,60.86000000000006,13.0,62.29615384615385,51.0,74.19156862745108,4.0,0.0,9.0,0.0,33.0,0.0
1744511,2018-09-30 00:03:40,2143,4106,143.69,15725020,182,0,0,1,1,2.0,119.00000000000028,27.0,92.30740740740738,88.0,90.83977272727269,0.0,0.0,7.0,0.0,30.0,0.0
1744512,2018-09-30 00:04:19,1663,3774,103.82,15725059,182,0,0,1,1,4.0,65.92500000000003,25.0,70.96679999999998,96.0,86.23437500000013,2.0,0.0,9.0,0.0,37.0,0.0
1744513,2018-09-30 00:06:14,2900,8242,11.99,15725174,182,0,0,1,1,3.0,11.986666666666691,16.0,11.126874999999993,71.0,14.168591549295776,0.0,0.0,13.0,0.0,29.0,0.0
1744514,2018-09-30 00:06:47,2923,3818,24.96,15725207,182,0,0,1,1,1.0,24.959999999999766,12.0,51.72000000000002,56.0,47.45374999999997,0.0,0.0,4.0,0.0,21.0,0.0
1744515,2018-09-30 00:07:06,2084,2592,57.55,15725226,182,0,0,1,1,2.0,40.76999999999985,11.0,47.65363636363639,65.0,44.165846153846154,1.0,0.0,4.0,0.0,20.0,0.0
1744516,2018-09-30 00:07:59,3783,3256,40.32,15725279,182,0,0,1,1,3.0,55.063333333333325,16.0,44.12625000000002,55.0,41.83509090909088,2.0,0.0,11.0,0.0,36.0,0.0
1744517,2018-09-30 00:08:54,716,6769,47.04,15725334,182,0,0,1,1,4.0,45.99500000000008,16.0,31.06249999999994,92.0,33.00684782608694,5.0,0.0,15.0,0.0,40.0,0.025
1744518,2018-09-30 00:12:30,1543,9995,72.58,15725550,182,0,0,1,1,3.0,68.75999999999995,14.0,51.62785714285707,80.0,45.65487499999997,0.0,0.0,4.0,0.0,16.0,0.0
1744519,2018-09-30 00:13:35,3317,4115,6.89,15725615,182,0,0,1,1,2.0,5.955000000000002,4.0,5.682500000000005,12.0,7.853333333333334,0.0,0.0,7.0,0.0,24.0,0.0
1744520,2018-09-30 00:14:36,3336,3200,30.31,15725676,182,0,0,1,1,5.0,34.17200000000002,28.0,32.72035714285724,103.0,33.96291262135925,1.0,0.0,6.0,0.0,28.0,0.0
1744521,2018-09-30 00:14:39,3787,6708,122.86,15725679,182,0,0,1,1,4.0,105.62500000000023,26.0,104.52730769230769,106.0,106.46443396226412,0.0,0.0,6.0,0.0,24.0,0.0
