TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
1706396,2018-09-26 00:00:15,4784,3109,45.27,15379215,178,0,0,0,1,6.0,42.314999999999934,41.0,29.47292682926828,119.0,31.250504201680677,3.0,0.0,9.0,0.0,22.0,0.0
1706397,2018-09-26 00:02:56,4578,8686,117.24,15379376,178,0,0,0,1,5.0,84.82600000000016,20.0,78.53349999999996,83.0,83.04096385542171,0.0,0.0,8.0,0.0,26.0,0.038461538461538464
1706398,2018-09-26 00:03:24,704,4468,74.1,15379404,178,0,0,0,1,3.0,60.529999999999994,5.0,54.075999999999986,19.0,65.02578947368427,0.0,0.0,7.0,0.0,18.0,0.0
1706399,2018-09-26 00:04:26,927,7904,14.01,15379466,178,0,0,0,1,3.0,34.72333333333328,17.0,47.31117647058818,83.0,57.455421686747044,1.0,0.0,5.0,0.0,29.0,0.0
1706400,2018-09-26 00:06:21,1991,7972,214.97,15379581,178,0,0,0,1,5.0,103.83999999999996,20.0,107.7625,59.0,98.16050847457633,1.0,0.0,3.0,0.0,20.0,0.0
1706401,2018-09-26 00:07:33,1211,7905,102.27,15379653,178,0,0,0,1,2.0,70.92999999999994,21.0,53.07619047619042,72.0,59.972916666666606,0.0,0.0,12.0,0.0,32.0,0.09375
1706402,2018-09-26 00:08:13,1814,6612,47.41,15379693,178,0,0,0,1,1.0,47.41,4.0,71.3775,24.0,73.44500000000004,1.0,0.0,12.0,0.0,30.0,0.0
1706403,2018-09-26 00:08:32,2636,990,116.77,15379712,178,0,0,0,1,1.0,116.7699999999999,9.0,77.42555555555553,36.0,72.92916666666662,0.0,0.0,7.0,0.0,35.0,0.0
1706404,2018-09-26 00:08:49,3002,9260,69.58,15379729,178,0,0,0,1,3.0,45.2733333333332,27.0,41.28259259259253,103.0,45.336019417475725,1.0,0.0,9.0,0.0,47.0,0.0
1706405,2018-09-26 00:09:27,1754,1996,32.23,15379767,178,0,0,0,1,2.0,29.729999999999926,19.0,31.14473684210528,66.0,30.116515151515173,1.0,0.0,5.0,0.0,30.0,0.0
1706406,2018-09-26 00:12:15,2118,8415,40.6,15379935,178,0,0,0,1,3.0,34.27666666666672,21.0,43.25523809523812,77.0,41.723116883116866,4.0,0.0,10.0,0.0,47.0,0.02127659574468085
1706407,2018-09-26 00:13:38,2900,6677,15.5,15380018,178,0,0,0,1,5.0,11.512000000000011,23.0,13.65826086956521,81.0,14.45506172839506,1.0,0.0,3.0,0.0,10.0,0.0
1706408,2018-09-26 00:15:38,3350,1681,3.77,15380138,178,0,0,0,1,2.0,12.915000000000004,12.0,10.580833333333333,34.0,16.60676470588234,0.0,0.0,5.0,0.0,20.0,0.0
1706409,2018-09-26 00:16:16,4630,1692,11.51,15380176,178,0,0,0,1,7.0,14.265714285714294,32.0,17.651249999999994,95.0,17.300631578947357,0.0,0.0,3.0,0.0,24.0,0.0
1706410,2018-09-26 00:18:28,1371,4676,158.83,15380308,178,0,0,0,1,4.0,118.39750000000001,17.0,88.06588235294123,60.0,80.10083333333334,3.0,0.0,15.0,0.0,56.0,0.0
1706411,2018-09-26 00:19:00,2059,7786,39.82,15380340,178,0,0,0,1,3.0,23.450000000000017,16.0,60.194374999999994,76.0,62.27184210526318,2.0,0.0,13.0,0.0,32.0,0.0
1706412,2018-09-26 00:20:55,3184,4944,18.25,15380455,178,0,0,0,1,3.0,12.570000000000002,13.0,14.164615384615388,42.0,14.85619047619048,1.0,0.0,8.0,0.0,31.0,0.0
1706413,2018-09-26 00:20:56,1087,3375,6.06,15380456,178,0,0,0,1,1.0,6.060000000000003,9.0,6.708888888888894,52.0,7.892884615384603,0.0,0.0,5.0,0.0,29.0,0.0
1706414,2018-09-26 00:21:46,900,2882,120.59,15380506,178,0,0,0,1,5.0,98.75400000000013,14.0,78.61071428571435,86.0,89.65651162790687,2.0,0.0,11.0,0.0,40.0,0.0
1706415,2018-09-26 00:22:01,2883,1653,26.63,15380521,178,0,0,0,1,2.0,19.889999999999976,14.0,18.176428571428527,87.0,17.469080459770122,1.0,0.0,6.0,0.0,26.0,0.0
1706416,2018-09-26 00:22:42,1680,5329,9.49,15380562,178,0,0,0,1,7.0,26.24285714285723,29.0,30.356896551724166,102.0,32.838333333333345,0.0,0.0,7.0,0.0,29.0,0.0
1706417,2018-09-26 00:23:10,1783,4707,58.45,15380590,178,0,0,0,1,4.0,66.53000000000004,24.0,66.18583333333343,103.0,72.70611650485417,0.0,0.0,3.0,0.0,15.0,0.0
1706418,2018-09-26 00:23:24,399,8095,27.76,15380604,178,0,0,0,1,3.0,38.28666666666667,10.0,78.41199999999996,28.0,98.26357142857145,0.0,0.0,6.0,0.0,27.0,0.0
1706419,2018-09-26 00:24:06,4855,358,85.85,15380646,178,0,0,0,1,3.0,63.376666666666296,21.0,105.4742857142857,58.0,96.25068965517252,1.0,0.0,7.0,0.0,25.0,0.0
1706420,2018-09-26 00:24:39,4931,3249,13.55,15380679,178,0,0,0,1,2.0,26.15499999999991,14.0,39.78928571428565,79.0,42.847848101265804,2.0,0.0,4.0,0.0,25.0,0.04
1706421,2018-09-26 00:24:45,1518,3348,135.01,15380685,178,0,0,0,1,3.0,59.94666666666666,12.0,59.4541666666667,59.0,61.098135593220356,1.0,0.0,8.0,0.0,39.0,0.0
1706422,2018-09-26 00:24:55,2211,6440,47.69,15380695,178,0,0,0,1,1.0,47.69000000000031,13.0,108.08692307692311,87.0,99.22068965517242,0.0,0.0,3.0,0.0,22.0,0.0
1706423,2018-09-26 00:25:19,4645,8224,124.67,15380719,178,0,0,0,1,2.0,121.93500000000027,21.0,114.23666666666668,91.0,98.33681318681312,0.0,0.0,4.0,0.0,28.0,0.0
1706424,2018-09-26 00:25:22,1029,5980,55.8,15380722,178,0,0,0,1,3.0,27.20999999999995,14.0,47.31357142857144,58.0,51.767413793103444,0.0,0.0,3.0,0.0,30.0,0.0
1706425,2018-09-26 00:26:12,2354,6963,30.29,15380772,178,0,0,0,1,3.0,26.13666666666671,23.0,30.287391304347793,84.0,29.826904761904785,0.0,0.0,9.0,0.0,45.0,0.022222222222222223
1706426,2018-09-26 00:26:33,4370,2534,96.15,15380793,178,0,0,0,1,5.0,87.32000000000014,25.0,74.39199999999998,114.0,69.54526315789478,0.0,0.0,5.0,0.0,18.0,0.0
1706427,2018-09-26 00:26:36,4378,8455,60.23,15380796,178,0,0,0,1,1.0,60.23000000000017,5.0,62.01399999999999,32.0,53.85968750000008,0.0,0.0,10.0,0.0,27.0,0.0
1706428,2018-09-26 00:27:26,644,7609,28.22,15380846,178,0,0,0,1,3.0,51.113333333333365,22.0,47.6459090909091,90.0,40.555666666666646,1.0,0.0,8.0,0.0,55.0,0.01818181818181818
1706429,2018-09-26 00:27:27,4414,6984,16.24,15380847,178,0,0,0,1,4.0,17.032499999999985,23.0,16.454782608695673,112.0,16.975714285714258,1.0,0.0,3.0,0.0,28.0,0.0
1706430,2018-09-26 00:27:46,1382,1738,7.67,15380866,178,0,0,0,1,5.0,59.715999999999966,17.0,53.52352941176466,65.0,58.060153846153916,1.0,0.0,5.0,0.0,25.0,0.0
1706431,2018-09-26 00:28:13,4173,5990,75.38,15380893,178,0,0,0,1,3.0,53.36999999999998,15.0,41.150666666666666,86.0,40.01441860465103,1.0,0.0,8.0,0.0,38.0,0.0
1706432,2018-09-26 00:28:44,1376,8730,24.4,15380924,178,0,0,0,1,2.0,30.010000000000023,19.0,31.953684210526273,82.0,62.38670731707318,1.0,0.0,2.0,0.0,20.0,0.0
1706433,2018-09-26 00:30:12,3042,1305,62.1,15381012,178,0,0,0,1,1.0,62.09999999999997,6.0,84.6966666666667,20.0,94.16149999999996,0.0,0.0,7.0,0.0,34.0,0.0
1706434,2018-09-26 00:30:33,4089,2646,19.94,15381033,178,0,0,0,1,5.0,20.033999999999995,28.0,19.370000000000044,96.0,19.612187500000022,0.0,0.0,3.0,0.0,31.0,0.03225806451612903
1706435,2018-09-26 00:31:20,311,8754,53.54,15381080,178,0,0,0,1,3.0,74.08333333333324,16.0,69.70375,62.0,57.798387096774135,0.0,0.0,6.0,0.0,21.0,0.0
1706436,2018-09-26 00:32:34,2641,147,28.7,15381154,178,0,0,0,1,3.0,24.80333333333333,9.0,25.96888888888889,39.0,28.630769230769246,1.0,0.0,7.0,0.0,25.0,0.0
1706437,2018-09-26 00:33:09,1197,5321,36.26,15381189,178,0,0,0,1,2.0,87.72499999999972,19.0,78.57999999999988,97.0,69.75257731958762,0.0,0.0,8.0,0.0,28.0,0.0
1706438,2018-09-26 00:34:11,4307,1182,137.95,15381251,178,0,0,0,1,5.0,127.90000000000002,21.0,102.4480952380954,98.0,89.1764285714285,1.0,0.0,9.0,0.0,32.0,0.0
1706439,2018-09-26 00:34:33,167,1260,21.24,15381273,178,0,0,0,1,5.0,35.169999999999995,10.0,32.008000000000095,39.0,39.79871794871797,0.0,0.0,5.0,0.0,19.0,0.0
