TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
547185,2018-05-28 00:00:07,179,379,44.68,4924807,57,0,0,0,1,3.0,35.75666666666668,24.0,39.33291666666666,84.0,38.46666666666664,1.0,0.0,6.0,0.0,39.0,0.0
547186,2018-05-28 00:00:16,4198,2397,36.99,4924816,57,0,0,0,1,1.0,36.98999999999979,21.0,53.21523809523807,80.0,131.53999999999994,0.0,0.0,7.0,0.0,23.0,0.0
547187,2018-05-28 00:00:43,3715,3612,116.76,4924843,57,0,0,0,1,3.0,105.16999999999992,17.0,87.51000000000002,56.0,86.70732142857143,2.0,0.0,4.0,0.0,23.0,0.043478260869565216
547188,2018-05-28 00:02:55,2914,3430,24.88,4924975,57,0,0,0,1,5.0,17.787999999999997,23.0,19.183913043478256,92.0,18.37793478260869,0.0,0.0,8.0,0.0,33.0,0.0
547189,2018-05-28 00:03:12,4132,2513,8.61,4924992,57,0,0,0,1,2.0,17.169999999999938,30.0,37.42599999999996,109.0,39.74192660550457,0.0,0.0,8.0,0.0,30.0,0.0
547190,2018-05-28 00:05:39,2300,6295,44.53,4925139,57,0,0,0,1,3.0,56.09333333333333,11.0,50.290909090909125,60.0,52.671833333333375,3.0,0.0,7.0,0.0,36.0,0.027777777777777776
547191,2018-05-28 00:06:23,1830,5155,45.72,4925183,57,0,0,0,1,5.0,56.74199999999996,21.0,55.977619047619044,96.0,53.53281250000007,0.0,0.0,5.0,0.0,19.0,0.0
547192,2018-05-28 00:08:19,1068,8478,55.78,4925299,57,0,0,0,1,3.0,59.74666666666679,25.0,55.34880000000004,105.0,62.431333333333384,2.0,0.0,11.0,0.0,40.0,0.0
547193,2018-05-28 00:08:37,4005,279,128.0,4925317,57,0,0,0,1,10.0,77.27599999999997,31.0,70.22709677419351,104.0,83.02961538461544,3.0,0.0,10.0,0.0,53.0,0.0
547194,2018-05-28 00:08:57,4413,507,25.26,4925337,57,0,0,0,1,6.0,49.06333333333333,26.0,44.95423076923078,85.0,41.886,0.0,0.0,9.0,0.0,32.0,0.0
547195,2018-05-28 00:10:56,3567,7476,77.55,4925456,57,1,2,0,1,1.0,77.55000000000024,15.0,52.06599999999999,69.0,47.12289855072463,1.0,1.0,3.0,1.0,15.0,0.4
547196,2018-05-28 00:11:01,1209,6729,49.61,4925461,57,0,0,0,1,1.0,49.61000000000003,7.0,61.787142857142825,31.0,52.827741935483886,2.0,0.0,7.0,0.0,37.0,0.0
547197,2018-05-28 00:11:33,3866,8895,87.79,4925493,57,0,0,0,1,4.0,67.88750000000003,27.0,85.78333333333333,92.0,77.9577173913043,0.0,0.0,3.0,0.0,26.0,0.0
547198,2018-05-28 00:17:25,3410,1790,40.57,4925845,57,0,0,0,1,2.0,35.33499999999991,16.0,24.448749999999986,62.0,26.739999999999988,0.0,0.0,13.0,0.0,44.0,0.0
547199,2018-05-28 00:17:38,2488,821,20.3,4925858,57,0,0,0,1,1.0,20.299999999999958,4.0,37.442499999999974,18.0,44.011666666666656,0.0,0.0,2.0,0.0,28.0,0.0
547200,2018-05-28 00:17:54,3406,7052,98.66,4925874,57,0,0,0,1,6.0,85.03333333333343,20.0,85.37849999999983,63.0,83.49888888888887,2.0,0.0,7.0,0.0,47.0,0.0
547201,2018-05-28 00:18:58,3781,1843,11.94,4925938,57,0,0,0,1,2.0,32.744999999999926,23.0,70.61000000000001,97.0,59.72443298969069,0.0,0.0,4.0,0.0,21.0,0.0
547202,2018-05-28 00:20:49,1787,7731,109.61,4926049,57,0,0,0,1,1.0,109.60999999999993,7.0,90.6857142857143,29.0,86.94206896551727,0.0,0.0,9.0,0.0,31.0,0.0
547203,2018-05-28 00:20:54,3114,8836,141.93,4926054,57,0,0,0,1,6.0,75.81833333333333,17.0,80.42588235294117,73.0,66.19452054794526,0.0,0.0,3.0,0.0,26.0,0.0
547204,2018-05-28 00:21:12,1023,4388,26.42,4926072,57,0,0,0,1,2.0,28.984999999999992,11.0,26.052727272727285,52.0,25.91365384615385,1.0,0.0,9.0,0.0,38.0,0.0
547205,2018-05-28 00:22:43,2775,6062,84.92,4926163,57,0,0,0,1,1.0,84.92000000000017,13.0,86.93076923076923,36.0,93.68055555555554,0.0,0.0,3.0,0.0,27.0,0.0
547206,2018-05-28 00:23:27,2035,4489,97.69,4926207,57,0,0,0,1,4.0,84.93499999999997,20.0,66.68450000000003,92.0,75.56358695652173,0.0,0.0,4.0,0.0,19.0,0.0
547207,2018-05-28 00:24:08,376,6153,60.96,4926248,57,0,0,0,1,3.0,90.40000000000008,19.0,78.47894736842106,64.0,82.58828125,1.0,0.0,8.0,0.0,44.0,0.0
547208,2018-05-28 00:25:03,1656,6879,45.28,4926303,57,0,0,0,1,5.0,46.071999999999996,22.0,47.513181818181785,102.0,43.598333333333336,0.0,0.0,7.0,0.0,29.0,0.0
