TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
1523743,2018-09-07 00:00:04,3517,8977,17.82,13737604,159,0,0,0,1,5.0,75.26199999999992,17.0,90.72647058823533,71.0,92.5435211267606,0.0,0.0,0.0,0.0,20.0,0.0
1523744,2018-09-07 00:00:12,1958,4609,104.33,13737612,159,0,0,0,1,3.0,97.16666666666661,27.0,76.44370370370358,102.0,84.1779411764705,2.0,0.0,11.0,0.0,31.0,0.0
1523745,2018-09-07 00:00:47,3258,220,46.33,13737647,159,0,0,0,1,4.0,37.52749999999982,23.0,34.02217391304344,113.0,39.79557522123892,2.0,0.0,6.0,0.0,31.0,0.0
1523746,2018-09-07 00:01:55,3054,5123,39.67,13737715,159,0,0,0,1,6.0,78.73833333333339,13.0,85.22846153846169,79.0,80.49911392405066,0.0,0.0,2.0,0.0,23.0,0.0
1523747,2018-09-07 00:02:47,3729,2841,57.16,13737767,159,0,0,0,1,2.0,46.36500000000008,8.0,48.70750000000005,32.0,50.19781249999994,4.0,0.0,11.0,0.0,34.0,0.0
1523748,2018-09-07 00:05:39,1012,26,52.76,13737939,159,0,0,0,1,1.0,52.760000000000396,10.0,105.279,40.0,91.00499999999994,2.0,0.0,9.0,0.0,36.0,0.0
1523749,2018-09-07 00:07:14,1854,3503,22.38,13738034,159,0,0,0,1,4.0,17.272500000000026,20.0,12.799000000000003,96.0,14.755937500000002,1.0,0.0,10.0,0.0,32.0,0.0
1523750,2018-09-07 00:07:31,913,7426,62.2,13738051,159,0,0,0,1,6.0,50.10833333333329,34.0,50.41411764705881,119.0,54.20201680672266,0.0,0.0,3.0,0.0,29.0,0.0
1523751,2018-09-07 00:07:40,2052,311,4.65,13738060,159,0,0,0,1,3.0,6.1066666666666665,23.0,5.810000000000006,76.0,5.760394736842109,1.0,0.0,4.0,0.0,25.0,0.0
1523752,2018-09-07 00:10:59,200,3552,42.83,13738259,159,0,0,0,1,3.0,45.143333333333345,11.0,47.81818181818183,48.0,41.50395833333332,2.0,0.0,5.0,0.0,37.0,0.0
1523753,2018-09-07 00:12:10,1170,5433,156.74,13738330,159,0,0,0,1,2.0,113.75999999999999,17.0,106.02470588235296,59.0,91.49016949152539,1.0,0.0,13.0,0.0,38.0,0.0
1523754,2018-09-07 00:12:31,636,6415,134.28,13738351,159,0,0,0,1,5.0,94.05399999999997,16.0,83.53999999999986,66.0,89.94030303030303,2.0,0.0,8.0,0.0,28.0,0.0
1523755,2018-09-07 00:13:31,2918,3128,46.28,13738411,159,0,0,0,1,5.0,51.18400000000001,12.0,43.88666666666665,22.0,48.41136363636361,5.0,0.0,12.0,0.0,40.0,0.0
