TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
815100,2018-06-25 00:00:13,1066,793,24.78,7344013,85,0,0,0,1,3.0,25.296666666666763,26.0,34.32115384615384,123.0,37.254146341463404,3.0,0.0,10.0,0.0,35.0,0.0
815101,2018-06-25 00:00:21,3778,5633,231.0,7344021,85,1,3,0,1,2.0,199.54499999999996,10.0,258.911,26.0,150.79961538461544,1.0,0.0,6.0,0.0,22.0,0.0
815102,2018-06-25 00:00:27,1048,8408,106.85,7344027,85,0,0,0,1,5.0,98.33400000000003,29.0,83.30000000000003,77.0,78.86844155844149,2.0,0.0,11.0,0.0,38.0,0.0
815103,2018-06-25 00:00:37,4674,608,25.7,7344037,85,0,0,0,1,5.0,19.907999999999955,33.0,26.887575757575732,134.0,26.871791044776128,2.0,0.0,11.0,0.0,32.0,0.0
815104,2018-06-25 00:02:31,4964,9245,24.34,7344151,85,0,0,0,1,6.0,48.165000000000084,24.0,54.7145833333334,105.0,53.98409523809526,1.0,1.0,8.0,0.125,36.0,0.027777777777777776
815105,2018-06-25 00:03:09,1632,5674,40.65,7344189,85,0,0,0,1,2.0,66.4200000000001,27.0,56.356666666666634,109.0,52.33743119266053,0.0,0.0,5.0,0.0,30.0,0.0
815106,2018-06-25 00:03:45,1304,7713,11.4,7344225,85,0,0,0,1,2.0,12.06,24.0,19.408749999999998,103.0,20.061844660194186,2.0,0.0,15.0,0.0,39.0,0.0
815107,2018-06-25 00:04:21,2455,2538,54.5,7344261,85,0,0,0,1,1.0,54.499999999999886,11.0,58.08909090909091,67.0,58.60746268656721,0.0,0.0,3.0,0.0,14.0,0.07142857142857142
815108,2018-06-25 00:05:02,4768,970,15.71,7344302,85,0,0,0,1,3.0,94.75333333333322,8.0,122.63750000000006,39.0,103.62282051282048,0.0,0.0,2.0,0.0,27.0,0.0
815109,2018-06-25 00:05:25,3159,8011,26.83,7344325,85,0,0,0,1,2.0,21.59500000000003,20.0,18.690999999999978,79.0,18.00455696202531,0.0,0.0,4.0,0.0,30.0,0.0
815110,2018-06-25 00:06:35,3510,8948,82.07,7344395,85,0,0,0,1,7.0,91.28857142857149,26.0,89.74576923076924,100.0,95.15139999999991,1.0,0.0,13.0,0.0,33.0,0.0
815111,2018-06-25 00:06:38,1963,2861,7.84,7344398,85,0,0,0,1,4.0,3.4850000000000025,19.0,6.329999999999996,48.0,6.391250000000002,3.0,0.0,7.0,0.0,28.0,0.0
815112,2018-06-25 00:08:02,4733,7686,97.26,7344482,85,0,0,0,1,1.0,97.26,11.0,75.04636363636365,46.0,72.32413043478263,1.0,0.0,4.0,0.0,25.0,0.0
815113,2018-06-25 00:10:33,4352,6511,48.31,7344633,85,0,0,0,1,5.0,49.60600000000001,22.0,44.26681818181819,99.0,40.97595959595964,1.0,0.0,9.0,0.0,32.0,0.0
815114,2018-06-25 00:11:03,131,551,109.16,7344663,85,0,0,0,1,7.0,66.05571428571429,36.0,64.01944444444443,111.0,56.179369369369354,1.0,0.0,8.0,0.0,30.0,0.0
815115,2018-06-25 00:11:11,1581,1033,42.69,7344671,85,0,0,0,1,4.0,63.6325,20.0,74.14750000000012,87.0,77.58091954022979,0.0,0.0,6.0,0.0,24.0,0.0
815116,2018-06-25 00:13:19,2112,3763,62.29,7344799,85,0,0,0,1,5.0,197.2599999999999,21.0,150.56238095238115,112.0,88.39455357142857,2.0,0.0,11.0,0.0,30.0,0.0
815117,2018-06-25 00:13:20,2311,9005,1.09,7344800,85,0,0,0,1,1.0,1.09,20.0,9.567000000000016,84.0,11.4679761904762,1.0,0.0,2.0,0.0,17.0,0.0
815118,2018-06-25 00:14:27,2818,1206,45.2,7344867,85,0,0,0,1,4.0,39.05499999999988,25.0,39.43720000000002,114.0,38.52947368421054,1.0,0.0,7.0,0.0,24.0,0.041666666666666664
815119,2018-06-25 00:14:41,3671,3904,37.3,7344881,85,0,0,0,1,5.0,42.254000000000055,17.0,42.24117647058816,87.0,39.28965517241382,1.0,0.0,4.0,0.0,26.0,0.0
815120,2018-06-25 00:16:03,4254,904,7.29,7344963,85,0,0,0,1,4.0,15.747499999999997,32.0,11.449687500000003,105.0,11.153714285714287,1.0,0.0,10.0,0.0,44.0,0.0
815121,2018-06-25 00:16:39,179,4230,26.07,7344999,85,0,0,0,1,2.0,38.88000000000008,19.0,41.01684210526318,90.0,37.839666666666645,1.0,0.0,6.0,0.0,23.0,0.0
815122,2018-06-25 00:17:24,2709,1143,67.16,7345044,85,0,0,0,1,3.0,55.02333333333325,19.0,55.630000000000024,72.0,53.09638888888887,1.0,0.0,4.0,0.0,31.0,0.0
815123,2018-06-25 00:17:57,2670,4766,74.73,7345077,85,0,0,0,1,3.0,79.77333333333326,23.0,57.025217391304444,88.0,54.610000000000014,1.0,0.0,7.0,0.14285714285714285,21.0,0.047619047619047616
815124,2018-06-25 00:18:43,2059,8121,122.17,7345123,85,0,0,0,1,3.0,62.66333333333333,20.0,59.90100000000001,70.0,62.14857142857145,2.0,0.0,5.0,0.0,29.0,0.0
815125,2018-06-25 00:19:22,1064,9760,109.59,7345162,85,0,0,0,1,6.0,88.99666666666671,23.0,65.89956521739131,94.0,71.74553191489363,0.0,0.0,7.0,0.0,25.0,0.0
815126,2018-06-25 00:19:30,3807,8518,44.18,7345170,85,0,0,0,1,3.0,25.693333333333346,16.0,30.541875000000005,69.0,29.6872463768116,1.0,0.0,5.0,0.0,22.0,0.0
815127,2018-06-25 00:20:06,1100,1288,11.27,7345206,85,0,0,0,1,6.0,46.41666666666668,24.0,49.29874999999998,100.0,51.73870000000001,0.0,0.0,2.0,0.0,15.0,0.0
815128,2018-06-25 00:20:21,1356,4015,73.98,7345221,85,0,0,0,1,2.0,56.82999999999997,6.0,80.89666666666672,29.0,74.9493103448276,2.0,0.0,11.0,0.0,31.0,0.0
815129,2018-06-25 00:21:10,4976,9098,68.45,7345270,85,0,0,0,1,6.0,66.59166666666665,19.0,58.624210526315714,69.0,61.377971014492736,2.0,0.0,5.0,0.0,35.0,0.02857142857142857
815130,2018-06-25 00:22:02,1200,880,68.54,7345322,85,0,0,0,1,2.0,71.615,13.0,63.43999999999993,55.0,56.744545454545474,0.0,0.0,5.0,0.0,26.0,0.0
815131,2018-06-25 00:22:42,2383,1071,50.64,7345362,85,0,0,0,1,5.0,50.03199999999998,29.0,50.128965517241426,112.0,44.76196428571432,1.0,0.0,6.0,0.0,35.0,0.0
815132,2018-06-25 00:22:56,2111,6961,23.0,7345376,85,0,0,0,1,3.0,13.79333333333332,18.0,16.098888888888872,94.0,17.036382978723424,2.0,0.0,6.0,0.0,18.0,0.0
815133,2018-06-25 00:23:05,1995,2809,39.79,7345385,85,0,0,0,1,3.0,47.82,22.0,36.452272727272735,87.0,34.27310344827586,1.0,0.0,7.0,0.0,25.0,0.0
815134,2018-06-25 00:23:29,406,8560,128.09,7345409,85,0,0,0,1,2.0,85.92499999999994,23.0,78.11391304347835,78.0,95.16410256410256,0.0,0.0,6.0,0.0,19.0,0.0
815135,2018-06-25 00:23:43,4059,7381,5.61,7345423,85,0,0,0,1,4.0,43.307500000000026,26.0,56.7715384615384,91.0,56.11153846153844,2.0,0.0,9.0,0.0,16.0,0.0
815136,2018-06-25 00:23:46,3498,969,52.81,7345426,85,0,0,0,1,7.0,73.37428571428575,23.0,66.52956521739135,75.0,62.71546666666673,0.0,0.0,5.0,0.0,37.0,0.0
815137,2018-06-25 00:23:58,757,2758,42.0,7345438,85,0,0,0,1,4.0,59.370000000000026,15.0,43.79866666666668,67.0,51.24895522388063,1.0,0.0,5.0,0.0,26.0,0.038461538461538464
815138,2018-06-25 00:24:50,1362,4999,105.93,7345490,85,0,0,0,1,3.0,105.64999999999998,20.0,88.63700000000021,95.0,98.5028421052631,1.0,0.0,6.0,0.0,25.0,0.0
