TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
1619829,2018-09-17 00:00:14,577,5225,106.94,14601614,169,0,0,0,1,4.0,81.21750000000013,13.0,71.24615384615376,69.0,65.4626086956522,2.0,0.0,10.0,0.0,34.0,0.0
1619830,2018-09-17 00:01:05,3332,5326,87.99,14601665,169,0,0,0,1,3.0,75.57999999999987,28.0,69.79714285714287,111.0,70.28666666666666,2.0,0.0,8.0,0.0,40.0,0.025
1619831,2018-09-17 00:01:06,2582,9492,36.42,14601666,169,0,0,0,1,4.0,19.70499999999999,23.0,15.698260869565187,95.0,16.204421052631588,0.0,0.0,5.0,0.0,28.0,0.0
1619832,2018-09-17 00:01:18,701,3588,31.3,14601678,169,0,0,0,1,4.0,28.54249999999993,27.0,28.69222222222227,119.0,27.998571428571402,0.0,0.0,7.0,0.0,39.0,0.02564102564102564
1619833,2018-09-17 00:01:31,849,3440,90.79,14601691,169,0,0,0,1,1.0,90.7900000000003,27.0,85.90814814814814,93.0,84.56903225806452,0.0,0.0,4.0,0.0,22.0,0.0
1619834,2018-09-17 00:02:16,1952,6282,16.21,14601736,169,0,0,0,1,4.0,9.590000000000007,15.0,12.05266666666663,70.0,13.491571428571415,1.0,0.0,5.0,0.0,46.0,0.0
1619835,2018-09-17 00:02:50,4922,8433,48.92,14601770,169,0,0,0,1,2.0,56.91999999999995,12.0,76.98333333333335,37.0,77.60810810810813,1.0,0.0,10.0,0.0,30.0,0.0
1619836,2018-09-17 00:03:17,4374,7662,18.78,14601797,169,0,0,0,1,6.0,28.521666666666675,18.0,25.47055555555555,80.0,26.850250000000024,1.0,0.0,6.0,0.0,27.0,0.0
1619837,2018-09-17 00:03:30,4109,461,76.82,14601810,169,0,0,0,1,3.0,62.62000000000003,10.0,46.18099999999999,59.0,45.15440677966106,0.0,0.0,2.0,0.0,18.0,0.0
1619838,2018-09-17 00:04:33,3488,4832,44.92,14601873,169,0,0,0,1,2.0,29.349999999999916,16.0,48.72312500000001,49.0,65.39163265306127,2.0,0.0,6.0,0.0,38.0,0.0
