TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
633019,2018-06-06 00:01:03,1314,1670,97.9,5702463,66,0,0,0,1,4.0,89.76500000000004,17.0,77.20647058823532,66.0,77.8660606060606,2.0,0.0,14.0,0.0,39.0,0.0
633020,2018-06-06 00:01:05,4281,7928,169.86,5702465,66,0,0,0,1,2.0,135.9849999999999,7.0,126.90142857142864,28.0,99.02857142857145,0.0,0.0,5.0,0.0,34.0,0.0
633021,2018-06-06 00:01:13,3615,594,0.56,5702473,66,0,0,0,1,3.0,17.89,26.0,18.378846153846162,123.0,18.615934959349595,0.0,0.0,3.0,0.0,25.0,0.0
633022,2018-06-06 00:01:23,4962,2952,83.53,5702483,66,0,0,0,1,2.0,101.79000000000025,33.0,98.47787878787892,106.0,97.35367924528302,1.0,0.0,3.0,0.0,24.0,0.0
633023,2018-06-06 00:01:54,2012,6396,58.72,5702514,66,0,0,0,1,5.0,37.556000000000026,8.0,46.36124999999997,59.0,43.44084745762715,2.0,0.0,9.0,0.0,35.0,0.0
633024,2018-06-06 00:03:04,4898,974,23.63,5702584,66,0,0,0,1,3.0,23.713333333333335,29.0,21.658620689655173,115.0,23.221999999999976,0.0,0.0,4.0,0.0,22.0,0.0
633025,2018-06-06 00:03:43,3151,1568,42.08,5702623,66,0,0,0,1,3.0,56.65333333333334,15.0,56.82133333333333,70.0,55.987857142857166,0.0,0.0,3.0,0.0,32.0,0.0
633026,2018-06-06 00:04:03,3557,3646,22.89,5702643,66,0,0,0,1,2.0,37.33999999999997,11.0,28.686363636363613,51.0,27.52333333333334,1.0,0.0,7.0,0.0,26.0,0.0
633027,2018-06-06 00:04:18,1810,4981,36.88,5702658,66,0,0,0,1,1.0,36.87999999999989,16.0,47.55,61.0,43.70934426229512,0.0,0.0,6.0,0.0,28.0,0.0
633028,2018-06-06 00:05:06,1986,2348,23.97,5702706,66,0,0,0,1,5.0,17.31,35.0,15.36371428571429,118.0,14.880508474576269,1.0,0.0,6.0,0.0,32.0,0.0
633029,2018-06-06 00:06:17,619,9322,57.69,5702777,66,0,0,0,1,3.0,52.34333333333341,15.0,42.02200000000001,68.0,45.13867647058824,0.0,0.0,6.0,0.0,23.0,0.043478260869565216
633030,2018-06-06 00:07:08,343,5203,20.65,5702828,66,0,0,0,1,5.0,19.178000000000004,22.0,20.144090909090913,80.0,20.08937500000001,0.0,0.0,1.0,0.0,26.0,0.0
633031,2018-06-06 00:07:12,363,8201,30.93,5702832,66,0,0,0,1,3.0,32.72333333333332,13.0,32.43615384615384,68.0,30.437647058823533,1.0,0.0,6.0,0.0,27.0,0.0
633032,2018-06-06 00:07:51,2365,2478,91.42,5702871,66,0,0,0,1,1.0,91.42000000000003,13.0,102.80000000000005,31.0,101.75161290322589,0.0,0.0,6.0,0.0,22.0,0.0
633033,2018-06-06 00:07:53,134,3611,39.96,5702873,66,0,0,0,1,8.0,64.12624999999994,26.0,73.24346153846155,110.0,70.7181818181818,1.0,0.0,2.0,0.0,21.0,0.0
633034,2018-06-06 00:07:58,293,7253,137.68,5702878,66,0,0,0,1,4.0,115.50249999999998,23.0,105.63565217391297,87.0,104.37551724137924,2.0,0.0,12.0,0.0,50.0,0.0
633035,2018-06-06 00:08:39,4550,6984,80.5,5702919,66,0,0,0,1,1.0,80.49999999999993,7.0,89.46857142857144,52.0,88.15096153846147,1.0,0.0,7.0,0.0,22.0,0.0
633036,2018-06-06 00:11:28,2233,7530,21.45,5703088,66,0,0,0,1,2.0,19.66499999999995,30.0,19.364333333333356,105.0,20.96447619047618,2.0,0.0,10.0,0.0,29.0,0.0
633037,2018-06-06 00:11:29,1210,5371,33.15,5703089,66,0,0,0,1,5.0,38.762000000000015,26.0,43.827692307692296,71.0,43.859154929577464,0.0,0.0,7.0,0.0,33.0,0.0
633038,2018-06-06 00:14:08,2589,7147,7.92,5703248,66,0,0,0,1,2.0,10.879999999999985,12.0,10.799999999999995,56.0,11.533392857142852,1.0,0.0,6.0,0.0,35.0,0.0
633039,2018-06-06 00:14:08,1303,3624,100.48,5703248,66,0,0,0,1,4.0,58.31250000000003,9.0,66.91888888888882,48.0,63.54791666666668,1.0,0.0,6.0,0.0,24.0,0.0
633040,2018-06-06 00:15:42,125,1572,88.58,5703342,66,0,0,0,1,5.0,92.34399999999995,30.0,61.61166666666665,98.0,62.4875510204082,0.0,0.0,5.0,0.0,23.0,0.043478260869565216
633041,2018-06-06 00:17:38,4050,3440,53.31,5703458,66,0,0,0,1,3.0,52.83999999999991,27.0,42.745925925925896,111.0,38.40288288288287,0.0,0.0,3.0,0.0,20.0,0.0
633042,2018-06-06 00:18:11,1430,7118,27.87,5703491,66,0,0,0,1,8.0,34.13500000000002,26.0,43.13307692307689,104.0,42.050865384615356,2.0,0.0,12.0,0.0,26.0,0.0
