TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
1256079,2018-08-10 00:00:14,923,7052,20.42,11318414,131,0,0,0,1,2.0,24.034999999999894,7.0,34.41857142857144,56.0,46.14821428571434,1.0,0.0,7.0,0.0,29.0,0.0
1256080,2018-08-10 00:01:38,3077,4233,12.38,11318498,131,0,0,0,1,2.0,11.255000000000017,13.0,9.167692307692308,82.0,7.535487804878033,1.0,0.0,9.0,0.0,42.0,0.023809523809523808
1256081,2018-08-10 00:01:50,4832,7074,40.97,11318510,131,0,0,0,1,6.0,89.95166666666671,24.0,90.41583333333334,98.0,98.20510204081633,1.0,0.0,6.0,0.0,33.0,0.0
1256082,2018-08-10 00:01:50,2264,7204,36.12,11318510,131,0,0,0,1,3.0,26.933333333333355,15.0,20.122000000000003,61.0,21.235737704918,3.0,0.0,7.0,0.0,21.0,0.0
1256083,2018-08-10 00:03:03,4720,7994,48.03,11318583,131,0,0,0,1,2.0,45.52000000000012,20.0,51.081500000000055,79.0,51.75594936708868,2.0,0.0,8.0,0.0,37.0,0.0
1256084,2018-08-10 00:03:36,993,934,17.5,11318616,131,0,0,0,1,5.0,16.14399999999999,24.0,14.15333333333333,96.0,13.851354166666674,0.0,0.0,9.0,0.0,24.0,0.0
1256085,2018-08-10 00:03:45,3113,8809,4.64,11318625,131,0,0,0,1,2.0,5.024999999999981,18.0,4.753333333333334,74.0,4.536081081081083,2.0,0.0,9.0,0.0,27.0,0.0
1256086,2018-08-10 00:03:46,787,8710,95.95,11318626,131,0,0,0,1,2.0,80.24000000000008,9.0,61.078888888888805,63.0,67.25841269841287,0.0,0.0,3.0,0.0,19.0,0.0
1256087,2018-08-10 00:05:58,4838,2533,81.92,11318758,131,0,0,0,1,3.0,73.55333333333328,15.0,68.95666666666664,88.0,59.79829545454549,0.0,0.0,2.0,0.0,24.0,0.0
1256088,2018-08-10 00:06:51,4153,1546,67.23,11318811,131,0,0,0,1,4.0,55.27999999999999,17.0,56.40882352941174,59.0,50.38050847457629,1.0,0.0,7.0,0.0,35.0,0.0
1256089,2018-08-10 00:10:55,2630,7072,24.48,11319055,131,0,0,0,1,1.0,24.47999999999953,17.0,50.27529411764716,71.0,59.388028169014014,3.0,0.0,7.0,0.0,31.0,0.0
1256090,2018-08-10 00:10:59,2577,8280,71.7,11319059,131,0,0,0,1,4.0,60.3725,26.0,58.770384615384614,93.0,61.73258064516131,0.0,0.0,4.0,0.0,19.0,0.0
1256091,2018-08-10 00:11:19,887,7405,2.3,11319079,131,0,0,0,1,2.0,37.25499999999993,7.0,41.04714285714296,33.0,41.982121212121186,0.0,0.0,6.0,0.0,33.0,0.0
1256092,2018-08-10 00:12:11,2613,5692,106.26,11319131,131,0,0,0,1,2.0,131.86499999999978,10.0,108.57199999999993,49.0,98.17571428571434,0.0,0.0,2.0,0.0,12.0,0.08333333333333333
1256093,2018-08-10 00:12:36,3092,6007,18.84,11319156,131,0,0,0,1,4.0,30.660000000000004,17.0,28.50411764705885,82.0,32.34036585365858,0.0,0.0,9.0,0.0,18.0,0.0
1256094,2018-08-10 00:13:13,3079,1173,27.93,11319193,131,0,0,0,1,3.0,27.12666666666649,27.0,63.745925925925924,94.0,64.89031914893613,1.0,0.0,7.0,0.0,26.0,0.038461538461538464
1256095,2018-08-10 00:15:39,2081,1945,52.95,11319339,131,0,0,0,1,6.0,62.148333333333454,20.0,57.16699999999997,93.0,56.73784946236559,1.0,0.0,4.0,0.0,25.0,0.0
1256096,2018-08-10 00:16:51,642,2297,10.15,11319411,131,0,0,0,1,4.0,60.902499999999904,30.0,54.77433333333327,124.0,51.0402419354839,1.0,0.0,6.0,0.0,32.0,0.0
1256097,2018-08-10 00:17:13,3601,7541,39.11,11319433,131,0,0,0,1,2.0,25.94499999999995,6.0,33.175000000000075,32.0,53.904687500000016,0.0,0.0,6.0,0.16666666666666666,23.0,0.043478260869565216
1256098,2018-08-10 00:17:19,3174,9329,152.99,11319439,131,0,0,0,1,1.0,152.99000000000012,11.0,85.87818181818187,46.0,95.71565217391299,0.0,0.0,6.0,0.0,21.0,0.0
