TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
95815,2018-04-11 00:00:44,4914,3297,62.26,864044,10,0,0,0,1,5.0,45.06600000000001,18.0,63.06555555555556,25.0,59.582399999999986,1.0,0.0,3.0,0.0,3.0,0.0
95816,2018-04-11 00:01:15,4396,2182,71.49,864075,10,0,0,0,1,2.0,140.6399999999999,18.0,118.70666666666664,30.0,119.57066666666667,2.0,0.0,3.0,0.0,3.0,0.0
95817,2018-04-11 00:01:32,3070,108,31.19,864092,10,0,0,0,1,2.0,56.88999999999997,27.0,48.08666666666667,39.0,46.910256410256416,0.0,0.0,3.0,0.0,3.0,0.0
95818,2018-04-11 00:01:50,2106,7454,39.43,864110,10,0,0,0,1,3.0,54.13000000000002,14.0,67.62499999999997,21.0,73.0852380952381,1.0,0.0,2.0,0.0,2.0,0.0
95819,2018-04-11 00:04:12,1193,6626,52.38,864252,10,0,0,0,1,6.0,68.17,16.0,68.031875,25.0,68.222,0.0,0.0,0.0,0.0,0.0,0.0
95820,2018-04-11 00:04:31,2205,9837,28.63,864271,10,0,0,0,1,1.0,28.629999999999956,19.0,32.15947368421054,27.0,34.57925925925926,1.0,0.0,3.0,0.0,3.0,0.0
95821,2018-04-11 00:04:36,4314,1193,60.46,864276,10,0,0,0,1,4.0,65.32,25.0,76.05359999999999,36.0,77.10416666666669,0.0,0.0,2.0,0.0,2.0,0.0
95822,2018-04-11 00:06:18,3432,9776,51.36,864378,10,0,0,0,1,4.0,58.432499999999976,22.0,57.87727272727273,26.0,56.43269230769231,1.0,0.0,2.0,0.0,2.0,0.0
95823,2018-04-11 00:06:51,2037,9652,5.61,864411,10,0,0,0,1,4.0,7.642499999999997,24.0,6.434166666666667,34.0,6.204411764705883,3.0,0.0,6.0,0.0,6.0,0.0
95824,2018-04-11 00:07:34,2508,3357,67.83,864454,10,0,0,0,1,2.0,44.78500000000003,22.0,35.80136363636363,27.0,36.00925925925925,0.0,0.0,4.0,0.0,4.0,0.0
95825,2018-04-11 00:07:42,3028,4000,46.71,864462,10,0,0,0,1,2.0,50.965,9.0,41.684444444444445,11.0,36.64636363636363,2.0,0.0,5.0,0.0,5.0,0.0
95826,2018-04-11 00:08:52,2535,1741,128.8,864532,10,0,0,0,1,4.0,98.1,18.0,77.20055555555552,28.0,72.18571428571427,1.0,0.0,2.0,0.0,2.0,0.0
95827,2018-04-11 00:09:45,4030,757,78.95,864585,10,0,0,0,1,3.0,104.07000000000004,16.0,108.82562500000003,24.0,104.84916666666668,1.0,0.0,3.0,0.0,3.0,0.0
95828,2018-04-11 00:10:07,1849,6926,31.02,864607,10,0,0,0,1,1.0,31.020000000000078,11.0,84.1854545454545,21.0,86.91428571428571,0.0,0.0,1.0,0.0,1.0,0.0
95829,2018-04-11 00:10:40,388,3344,18.18,864640,10,0,0,0,1,9.0,19.27777777777778,32.0,17.973125,42.0,18.85428571428571,1.0,0.0,4.0,0.0,4.0,0.0
95830,2018-04-11 00:12:33,1736,2124,6.23,864753,10,0,0,0,1,3.0,33.29333333333334,8.0,45.66,9.0,41.761111111111106,1.0,0.0,3.0,0.0,3.0,0.0
95831,2018-04-11 00:13:41,395,4745,99.27,864821,10,0,0,0,1,7.0,89.66428571428573,34.0,78.96764705882352,41.0,77.69146341463413,3.0,0.0,5.0,0.0,5.0,0.0
95832,2018-04-11 00:14:25,664,8142,81.18,864865,10,0,0,0,1,4.0,98.84750000000001,18.0,97.27999999999999,22.0,98.92772727272724,2.0,0.0,6.0,0.0,6.0,0.0
95833,2018-04-11 00:14:40,1301,3427,15.45,864880,10,0,0,0,1,5.0,19.487999999999985,29.0,24.874827586206887,43.0,25.320930232558133,1.0,0.0,3.0,0.0,3.0,0.0
95834,2018-04-11 00:15:24,3194,3580,8.83,864924,10,0,0,0,1,4.0,8.647499999999999,12.0,8.190833333333334,17.0,7.928823529411765,1.0,0.0,3.0,0.0,3.0,0.0
95835,2018-04-11 00:18:01,1011,1934,38.74,865081,10,0,0,0,1,4.0,37.540000000000006,23.0,32.547826086956526,33.0,31.24545454545455,1.0,0.0,1.0,0.0,1.0,0.0
95836,2018-04-11 00:18:31,630,6480,174.51,865111,10,0,0,0,1,4.0,114.00249999999994,20.0,81.22349999999997,29.0,87.76344827586205,3.0,0.0,7.0,0.0,7.0,0.0
95837,2018-04-11 00:22:02,4468,9077,30.72,865322,10,0,0,0,1,2.0,28.23000000000001,21.0,24.887619047619047,29.0,23.39,1.0,0.0,3.0,0.0,3.0,0.0
95838,2018-04-11 00:22:37,4411,3113,16.71,865357,10,0,0,0,1,4.0,14.597499999999998,18.0,19.86888888888889,24.0,19.383750000000003,2.0,0.0,6.0,0.0,6.0,0.0
95839,2018-04-11 00:24:25,2156,4681,15.72,865465,10,0,0,0,1,4.0,11.050000000000004,20.0,11.123,29.0,9.979655172413795,2.0,0.0,5.0,0.0,5.0,0.0
95840,2018-04-11 00:25:39,84,9087,60.2,865539,10,0,0,0,1,1.0,60.199999999999946,7.0,65.82000000000001,8.0,64.51625,1.0,0.0,5.0,0.0,5.0,0.0
95841,2018-04-11 00:25:50,139,3134,98.8,865550,10,0,0,0,1,3.0,61.84,21.0,76.56523809523809,34.0,70.40588235294119,1.0,0.0,3.0,0.3333333333333333,3.0,0.3333333333333333
95842,2018-04-11 00:31:14,580,6167,132.21,865874,10,0,0,0,1,3.0,134.51000000000002,22.0,102.88545454545451,30.0,111.68333333333331,0.0,0.0,1.0,0.0,1.0,0.0
95843,2018-04-11 00:31:48,2044,2215,33.03,865908,10,0,0,0,1,3.0,66.41666666666664,25.0,50.74799999999996,39.0,50.1525641025641,1.0,0.0,1.0,0.0,1.0,0.0
95844,2018-04-11 00:31:49,186,4737,100.77,865909,10,0,0,0,1,7.0,94.03857142857146,28.0,84.1,40.0,81.98024999999998,0.0,0.0,2.0,0.0,2.0,0.0
95845,2018-04-11 00:33:02,726,785,46.42,865982,10,0,0,0,1,3.0,98.75999999999999,14.0,84.84214285714283,17.0,85.16999999999999,0.0,0.0,4.0,0.0,4.0,0.0
95846,2018-04-11 00:33:35,381,223,1.74,866015,10,0,0,0,1,2.0,8.754999999999999,18.0,15.830555555555557,22.0,15.335909090909091,2.0,0.0,5.0,0.0,5.0,0.0
