TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
1351606,2018-08-20 00:00:12,2718,923,68.05,12182412,141,0,0,0,1,6.0,53.47333333333333,29.0,48.45241379310346,112.0,47.041964285714286,2.0,0.0,10.0,0.0,54.0,0.0
1351607,2018-08-20 00:00:29,1562,4439,112.09,12182429,141,0,0,0,1,3.0,87.61666666666662,18.0,91.2761111111111,49.0,88.64836734693864,2.0,0.0,7.0,0.0,31.0,0.0
1351608,2018-08-20 00:01:19,563,2155,39.29,12182479,141,0,0,0,1,6.0,31.093333333333394,31.0,36.12451612903223,114.0,35.6800877192982,1.0,0.0,5.0,0.0,18.0,0.0
1351609,2018-08-20 00:02:01,369,70,114.83,12182521,141,0,0,0,1,7.0,88.32428571428584,27.0,76.32000000000008,88.0,77.02420454545455,0.0,0.0,4.0,0.0,40.0,0.0
1351610,2018-08-20 00:02:09,4383,592,67.14,12182529,141,0,0,0,1,3.0,98.77333333333347,18.0,70.27444444444436,69.0,70.6146376811595,1.0,0.0,6.0,0.0,22.0,0.0
1351611,2018-08-20 00:02:51,967,6730,47.8,12182571,141,0,0,0,1,4.0,77.42249999999991,22.0,60.634545454545425,94.0,62.863191489361704,0.0,0.0,4.0,0.0,27.0,0.0
1351612,2018-08-20 00:05:43,4216,4720,64.18,12182743,141,0,0,0,1,4.0,61.145000000000195,25.0,91.33560000000003,98.0,86.03306122448976,1.0,0.0,6.0,0.0,26.0,0.038461538461538464
1351613,2018-08-20 00:07:08,1254,7344,47.15,12182828,141,0,0,0,1,4.0,44.49250000000004,24.0,43.52208333333334,98.0,52.374999999999964,0.0,0.0,3.0,0.0,26.0,0.0
1351614,2018-08-20 00:07:16,3501,1451,110.29,12182836,141,0,0,0,1,3.0,121.11333333333339,15.0,119.94533333333338,64.0,101.89843749999999,1.0,0.0,8.0,0.0,30.0,0.0
1351615,2018-08-20 00:07:40,4009,3223,72.9,12182860,141,1,2,0,1,2.0,61.05000000000006,15.0,68.46266666666669,58.0,74.62413793103453,1.0,1.0,6.0,1.0,35.0,0.37142857142857144
1351616,2018-08-20 00:08:14,3094,9293,7.74,12182894,141,0,0,0,1,3.0,7.913333333333334,26.0,17.385769230769213,83.0,16.46807228915663,2.0,0.0,6.0,0.0,30.0,0.0
1351617,2018-08-20 00:08:29,1143,6975,31.74,12182909,141,0,0,0,1,3.0,54.4233333333334,19.0,69.94789473684202,80.0,65.2795,2.0,0.0,7.0,0.0,36.0,0.0
1351618,2018-08-20 00:09:09,3872,9360,20.15,12182949,141,0,0,0,1,4.0,38.73750000000014,32.0,41.65968750000003,121.0,42.14652892561986,1.0,0.0,7.0,0.0,28.0,0.0
1351619,2018-08-20 00:10:02,3258,6506,26.25,12183002,141,0,0,0,1,8.0,30.186249999999927,39.0,39.70076923076917,113.0,42.138761061946894,1.0,0.0,13.0,0.0,30.0,0.0
1351620,2018-08-20 00:12:10,3873,8333,20.83,12183130,141,0,0,0,1,1.0,20.829999999999878,18.0,44.385555555555605,95.0,44.93347368421052,1.0,0.0,4.0,0.0,22.0,0.0
1351621,2018-08-20 00:12:25,4326,8933,118.22,12183145,141,0,0,0,1,3.0,92.07666666666665,11.0,70.44727272727279,52.0,75.58269230769231,1.0,0.0,4.0,0.0,22.0,0.0
1351622,2018-08-20 00:12:32,3998,2704,98.35,12183152,141,0,0,0,1,4.0,91.09249999999997,18.0,113.57499999999992,78.0,105.34846153846166,0.0,0.0,7.0,0.0,32.0,0.0
1351623,2018-08-20 00:12:46,2421,1015,93.86,12183166,141,0,0,0,1,3.0,64.90000000000002,22.0,97.85227272727276,107.0,97.15579439252328,1.0,0.0,5.0,0.0,31.0,0.06451612903225806
1351624,2018-08-20 00:14:02,4963,3404,23.14,12183242,141,0,0,0,1,8.0,12.62125,26.0,13.75115384615385,104.0,11.881153846153852,2.0,0.0,5.0,0.0,26.0,0.0
1351625,2018-08-20 00:15:24,4073,5552,133.64,12183324,141,0,0,0,1,5.0,64.10400000000001,29.0,61.88965517241377,82.0,64.8989024390244,0.0,0.0,6.0,0.0,25.0,0.0
1351626,2018-08-20 00:15:57,3390,797,67.38,12183357,141,0,0,0,1,3.0,64.89000000000004,12.0,60.27666666666669,48.0,55.64874999999994,3.0,0.0,5.0,0.0,28.0,0.0
1351627,2018-08-20 00:16:18,1398,3785,62.29,12183378,141,0,0,0,1,2.0,85.09999999999997,9.0,61.27666666666659,48.0,71.48937500000012,1.0,0.0,9.0,0.0,29.0,0.0
1351628,2018-08-20 00:17:28,3935,242,84.74,12183448,141,0,0,0,1,1.0,84.73999999999998,6.0,41.48333333333338,25.0,58.85720000000002,0.0,0.0,9.0,0.0,37.0,0.0
1351629,2018-08-20 00:17:56,3080,5157,8.43,12183476,141,0,0,0,1,1.0,8.429999999999952,13.0,7.612307692307691,42.0,7.394285714285721,0.0,0.0,6.0,0.0,19.0,0.0
1351630,2018-08-20 00:18:39,1481,3267,15.69,12183519,141,0,0,0,1,4.0,30.09750000000002,23.0,31.340434782608682,93.0,30.49881720430108,1.0,0.0,6.0,0.0,21.0,0.0
1351631,2018-08-20 00:18:53,3332,7299,115.17,12183533,141,0,0,0,1,9.0,81.99666666666661,35.0,72.34342857142859,125.0,66.73160000000004,3.0,0.0,10.0,0.0,37.0,0.0
1351632,2018-08-20 00:19:08,2592,2521,36.36,12183548,141,0,0,0,1,5.0,37.86200000000008,20.0,65.73099999999994,83.0,60.136385542168725,1.0,0.0,8.0,0.0,28.0,0.0
1351634,2018-08-20 00:21:19,2392,3870,41.4,12183679,141,0,0,0,1,1.0,41.400000000000134,8.0,39.033749999999955,41.0,34.77073170731707,0.0,0.0,5.0,0.0,31.0,0.0
1351633,2018-08-20 00:21:19,562,8044,60.05,12183679,141,0,0,0,1,4.0,97.23000000000025,19.0,98.8768421052632,88.0,99.47170454545463,0.0,0.0,6.0,1.0,23.0,1.0
1351635,2018-08-20 00:21:26,3370,3360,47.54,12183686,141,0,0,0,1,3.0,33.02999999999992,36.0,49.37583333333326,102.0,52.801176470588246,0.0,0.0,6.0,0.0,24.0,0.0
1351636,2018-08-20 00:21:45,4439,5680,71.71,12183705,141,0,0,0,1,2.0,80.595,7.0,70.78857142857144,35.0,62.49428571428571,1.0,0.0,6.0,0.0,23.0,0.0
1351637,2018-08-20 00:21:58,1746,9406,25.34,12183718,141,0,0,0,1,7.0,62.918571428571504,22.0,65.0181818181818,97.0,62.04731958762888,1.0,0.0,16.0,0.0,43.0,0.0
1351638,2018-08-20 00:22:15,4183,5912,13.54,12183735,141,0,0,0,1,4.0,10.28749999999999,20.0,9.082500000000012,74.0,7.912567567567569,0.0,0.0,3.0,0.0,17.0,0.058823529411764705
1351639,2018-08-20 00:24:56,3919,6107,4.44,12183896,141,0,0,0,1,3.0,17.243333333333343,16.0,19.01750000000006,93.0,24.336344086021473,1.0,0.0,6.0,0.0,48.0,0.0
1351640,2018-08-20 00:25:29,2594,6369,44.22,12183929,141,0,0,0,1,4.0,53.79749999999985,14.0,72.66071428571428,49.0,74.7459183673469,0.0,0.0,4.0,0.0,21.0,0.0
1351641,2018-08-20 00:26:32,1205,4398,9.02,12183992,141,0,0,0,1,5.0,7.835999999999996,26.0,7.702307692307693,92.0,6.515434782608694,1.0,0.0,6.0,0.0,34.0,0.0
1351642,2018-08-20 00:28:43,4999,5617,55.13,12184123,141,0,0,0,1,4.0,43.74499999999994,22.0,40.7690909090909,87.0,40.94333333333332,0.0,0.0,7.0,0.0,21.0,0.0
1351643,2018-08-20 00:29:02,4380,5970,170.15,12184142,141,0,0,0,1,2.0,130.41500000000005,15.0,98.78199999999994,68.0,98.26161764705886,2.0,0.0,5.0,0.0,23.0,0.0
